[0.0599747858941555, 0.37599819898605347, 0.39591798186302185, True]
[0.05997220426797867, 0.3760610818862915, 0.04489867016673088, False]
[0.05988866090774536, 0.3759053647518158, 0.34595930576324463, False]
[0.05988633260130882, 0.3759267032146454, 0.34599873423576355, False]
[0.2224152386188507, -0.490587055683136, 0.253294974565506, True]
[0.2227005660533905, -0.49117305874824524, 0.035324983298778534, True]
[0.222687765955925, -0.49118572473526, 0.035340625792741776, False]
[0.2226145714521408, -0.4911469519138336, 0.3698459565639496, False]
[0.4371424913406372, -0.2345450222492218, 0.37908950448036194, False]
[0.3330634534358978, 0.387063592672348, 0.3788738250732422, False]
[-0.4089258909225464, 0.06366055458784103, 0.018819281831383705, True]
[-0.4640522599220276, 0.3634430766105652, 0.5619434118270874, True]
[-0.46405652165412903, 0.3634214699268341, 0.5619202256202698, True]
[-0.26809316873550415, 0.40716439485549927, 0.4853794574737549, True]
[-0.49976134300231934, 0.00025119123165495694, 0.47505930066108704, False]
[-0.5014516115188599, 0.5635442137718201, 0.41400548815727234, True]
[-0.6939378380775452, -0.27459973096847534, 0.07542763650417328, True]
[-0.6461999416351318, 0.21570831537246704, 0.5012694001197815, False]
[-0.22382107377052307, -0.07408831268548965, 0.1955309361219406, False]
[-0.5026768445968628, -0.20023806393146515, 0.33130788803100586, True]
[-0.594690203666687, -0.2790760099887848, 0.14416730403900146, True]
[-0.6134213209152222, -0.21621166169643402, 0.08082785457372665, True]
[-0.5698973536491394, -0.4709336459636688, 0.4727782607078552, True]
[-0.5698468089103699, -0.47096729278564453, 0.47281497716903687, True]
[-0.49976620078086853, 0.0002691126719582826, 0.49988889694213867, True]
[-0.5602794289588928, -0.15927401185035706, 0.14738023281097412, True]
[-0.48170480132102966, 0.6597216129302979, 0.11186115443706512, True]
[-0.594318687915802, 0.20760302245616913, 0.2578096091747284, True]
[-0.6434155702590942, 0.05441425368189812, 0.07757574319839478, True]
[-0.8021235466003418, 0.17856533825397491, 0.07287363708019257, True]
[-0.6535804271697998, 0.15761882066726685, 0.21678738296031952, True]
[-0.4550056755542755, 0.4912506639957428, 0.2729502022266388, True]
[-0.5314333438873291, 0.34930598735809326, 0.35308462381362915, False]
[-0.49974700808525085, 0.0002981122524943203, 0.49990710616111755, True]
[-0.6238667368888855, -0.2835897207260132, 0.11512777209281921, True]
[-0.71961510181427, 0.16635386645793915, 0.0814904123544693, True]
[-0.5097860097885132, 0.4487442374229431, 0.25093188881874084, True]
[-0.5480692386627197, -0.19874544441699982, 0.15945100784301758, False]
[-0.5005907416343689, 0.4645501673221588, 0.2558921277523041, True]
[-0.5163072943687439, 0.4542289972305298, 0.2026829868555069, False]
[-0.49976980686187744, 0.00029433309100568295, 0.49992093443870544, True]
[-0.6860820651054382, 0.03896746784448624, 0.14973941445350647, True]
